"","original.name","new.name","plot","season.year","season","year","Time"
"526","X306_ITS_2022.fall","306_Fall_2022","306","Fall_2022","Fall","2022","Fall 2022"
"527","X307_ITS_2022.fall","307_Fall_2022","307","Fall_2022","Fall","2022","Fall 2022"
"528","X308_ITS_2022.fall","308_Fall_2022","308","Fall_2022","Fall","2022","Fall 2022"
"529","X309_ITS_2022.fall","309_Fall_2022","309","Fall_2022","Fall","2022","Fall 2022"
"530","X310_ITS_2022.fall","310_Fall_2022","310","Fall_2022","Fall","2022","Fall 2022"
"531","X311_ITS_2022.fall","311_Fall_2022","311","Fall_2022","Fall","2022","Fall 2022"
"532","X312_ITS_2022.fall","312_Fall_2022","312","Fall_2022","Fall","2022","Fall 2022"
"533","X313_ITS_2022.fall","313_Fall_2022","313","Fall_2022","Fall","2022","Fall 2022"
"534","X314_ITS_2022.fall","314_Fall_2022","314","Fall_2022","Fall","2022","Fall 2022"
"535","X315_ITS_2022.fall","315_Fall_2022","315","Fall_2022","Fall","2022","Fall 2022"
"536","X316_ITS_2022.fall","316_Fall_2022","316","Fall_2022","Fall","2022","Fall 2022"
"537","X317_ITS_2022.fall","317_Fall_2022","317","Fall_2022","Fall","2022","Fall 2022"
"538","X318_ITS_2022.fall","318_Fall_2022","318","Fall_2022","Fall","2022","Fall 2022"
"539","X319_ITS_2022.fall","319_Fall_2022","319","Fall_2022","Fall","2022","Fall 2022"
"540","X320_ITS_2022.fall","320_Fall_2022","320","Fall_2022","Fall","2022","Fall 2022"
"541","X401_ITS_2022.fall","401_Fall_2022","401","Fall_2022","Fall","2022","Fall 2022"
"542","X402_ITS_2022.fall","402_Fall_2022","402","Fall_2022","Fall","2022","Fall 2022"
"543","X403_ITS_2022.fall","403_Fall_2022","403","Fall_2022","Fall","2022","Fall 2022"
"544","X404_ITS_2022.fall","404_Fall_2022","404","Fall_2022","Fall","2022","Fall 2022"
"545","X405_ITS_2022.fall","405_Fall_2022","405","Fall_2022","Fall","2022","Fall 2022"
"546","X406_ITS_2022.fall","406_Fall_2022","406","Fall_2022","Fall","2022","Fall 2022"
"547","X407_ITS_2022.fall","407_Fall_2022","407","Fall_2022","Fall","2022","Fall 2022"
"548","X408_ITS_2022.fall","408_Fall_2022","408","Fall_2022","Fall","2022","Fall 2022"
"549","X409_ITS_2022.fall","409_Fall_2022","409","Fall_2022","Fall","2022","Fall 2022"
"550","X410_ITS_2022.fall","410_Fall_2022","410","Fall_2022","Fall","2022","Fall 2022"
"551","X411_ITS_2022.fall","411_Fall_2022","411","Fall_2022","Fall","2022","Fall 2022"
"552","X412_ITS_2022.fall","412_Fall_2022","412","Fall_2022","Fall","2022","Fall 2022"
"553","X413_ITS_2022.fall","413_Fall_2022","413","Fall_2022","Fall","2022","Fall 2022"
"554","X414_ITS_2022.fall","414_Fall_2022","414","Fall_2022","Fall","2022","Fall 2022"
"555","X415_ITS_2022.fall","415_Fall_2022","415","Fall_2022","Fall","2022","Fall 2022"
"556","X416_ITS_2022.fall","416_Fall_2022","416","Fall_2022","Fall","2022","Fall 2022"
"557","X417_ITS_2022.fall","417_Fall_2022","417","Fall_2022","Fall","2022","Fall 2022"
"558","X418_ITS_2022.fall","418_Fall_2022","418","Fall_2022","Fall","2022","Fall 2022"
"559","X419_ITS_2022.fall","419_Fall_2022","419","Fall_2022","Fall","2022","Fall 2022"
"560","X420_ITS_2022.fall","420_Fall_2022","420","Fall_2022","Fall","2022","Fall 2022"
"561","X101_ITS_2023.spring","101_Spring_2023","101","Spring_2023","Spring","2023","Spring 2023"
"562","X102_ITS_2023.spring","102_Spring_2023","102","Spring_2023","Spring","2023","Spring 2023"
"563","X103_ITS_2023.spring","103_Spring_2023","103","Spring_2023","Spring","2023","Spring 2023"
"564","X104_ITS_2023.spring","104_Spring_2023","104","Spring_2023","Spring","2023","Spring 2023"
"565","X105_ITS_2023.spring","105_Spring_2023","105","Spring_2023","Spring","2023","Spring 2023"
"566","X106_ITS_2023.spring","106_Spring_2023","106","Spring_2023","Spring","2023","Spring 2023"
"567","X107_ITS_2023.spring","107_Spring_2023","107","Spring_2023","Spring","2023","Spring 2023"
"568","X108_ITS_2023.spring","108_Spring_2023","108","Spring_2023","Spring","2023","Spring 2023"
"569","X109_ITS_2023.spring","109_Spring_2023","109","Spring_2023","Spring","2023","Spring 2023"
"570","X110_ITS_2023.spring","110_Spring_2023","110","Spring_2023","Spring","2023","Spring 2023"
"571","X111_ITS_2023.spring","111_Spring_2023","111","Spring_2023","Spring","2023","Spring 2023"
"572","X112_ITS_2023.spring","112_Spring_2023","112","Spring_2023","Spring","2023","Spring 2023"
"573","X113_ITS_2023.spring","113_Spring_2023","113","Spring_2023","Spring","2023","Spring 2023"
"574","X114_ITS_2023.spring","114_Spring_2023","114","Spring_2023","Spring","2023","Spring 2023"
"575","X115_ITS_2023.spring","115_Spring_2023","115","Spring_2023","Spring","2023","Spring 2023"
"576","X116_ITS_2023.spring","116_Spring_2023","116","Spring_2023","Spring","2023","Spring 2023"
"577","X117_ITS_2023.spring","117_Spring_2023","117","Spring_2023","Spring","2023","Spring 2023"
"578","X118_ITS_2023.spring","118_Spring_2023","118","Spring_2023","Spring","2023","Spring 2023"
"579","X119_ITS_2023.spring","119_Spring_2023","119","Spring_2023","Spring","2023","Spring 2023"
"580","X120_ITS_2023.spring","120_Spring_2023","120","Spring_2023","Spring","2023","Spring 2023"
"581","X201_ITS_2023.spring","201_Spring_2023","201","Spring_2023","Spring","2023","Spring 2023"
"582","X202_ITS_2023.spring","202_Spring_2023","202","Spring_2023","Spring","2023","Spring 2023"
"583","X203_ITS_2023.spring","203_Spring_2023","203","Spring_2023","Spring","2023","Spring 2023"
"584","X204_ITS_2023.spring","204_Spring_2023","204","Spring_2023","Spring","2023","Spring 2023"
"585","X205_ITS_2023.spring","205_Spring_2023","205","Spring_2023","Spring","2023","Spring 2023"
"586","X206_ITS_2023.spring","206_Spring_2023","206","Spring_2023","Spring","2023","Spring 2023"
"587","X207_ITS_2023.spring","207_Spring_2023","207","Spring_2023","Spring","2023","Spring 2023"
"588","X208_ITS_2023.spring","208_Spring_2023","208","Spring_2023","Spring","2023","Spring 2023"
"589","X209_ITS_2023.spring","209_Spring_2023","209","Spring_2023","Spring","2023","Spring 2023"
"590","X210_ITS_2023.spring","210_Spring_2023","210","Spring_2023","Spring","2023","Spring 2023"
"591","X211_ITS_2023.spring","211_Spring_2023","211","Spring_2023","Spring","2023","Spring 2023"
"592","X212_ITS_2023.spring","212_Spring_2023","212","Spring_2023","Spring","2023","Spring 2023"
"593","X213_ITS_2023.spring","213_Spring_2023","213","Spring_2023","Spring","2023","Spring 2023"
"594","X214_ITS_2023.spring","214_Spring_2023","214","Spring_2023","Spring","2023","Spring 2023"
"595","X215_ITS_2023.spring","215_Spring_2023","215","Spring_2023","Spring","2023","Spring 2023"
"596","X216_ITS_2023.spring","216_Spring_2023","216","Spring_2023","Spring","2023","Spring 2023"
"597","X217_ITS_2023.spring","217_Spring_2023","217","Spring_2023","Spring","2023","Spring 2023"
"598","X218_ITS_2023.spring","218_Spring_2023","218","Spring_2023","Spring","2023","Spring 2023"
"599","X219_ITS_2023.spring","219_Spring_2023","219","Spring_2023","Spring","2023","Spring 2023"
"600","X220_ITS_2023.spring","220_Spring_2023","220","Spring_2023","Spring","2023","Spring 2023"
"601","X301_ITS_2023.spring","301_Spring_2023","301","Spring_2023","Spring","2023","Spring 2023"
"602","X302_ITS_2023.spring","302_Spring_2023","302","Spring_2023","Spring","2023","Spring 2023"
"603","X303_ITS_2023.spring","303_Spring_2023","303","Spring_2023","Spring","2023","Spring 2023"
"604","X304_ITS_2023.spring","304_Spring_2023","304","Spring_2023","Spring","2023","Spring 2023"
"605","X305_ITS_2023.spring","305_Spring_2023","305","Spring_2023","Spring","2023","Spring 2023"
"606","X306_ITS_2023.spring","306_Spring_2023","306","Spring_2023","Spring","2023","Spring 2023"
"607","X307_ITS_2023.spring","307_Spring_2023","307","Spring_2023","Spring","2023","Spring 2023"
"608","X308_ITS_2023.spring","308_Spring_2023","308","Spring_2023","Spring","2023","Spring 2023"
"609","X309_ITS_2023.spring","309_Spring_2023","309","Spring_2023","Spring","2023","Spring 2023"
"610","X310_ITS_2023.spring","310_Spring_2023","310","Spring_2023","Spring","2023","Spring 2023"
"611","X311_ITS_2023.spring","311_Spring_2023","311","Spring_2023","Spring","2023","Spring 2023"
"612","X312_ITS_2023.spring","312_Spring_2023","312","Spring_2023","Spring","2023","Spring 2023"
"613","X313_ITS_2023.spring","313_Spring_2023","313","Spring_2023","Spring","2023","Spring 2023"
"614","X314_ITS_2023.spring","314_Spring_2023","314","Spring_2023","Spring","2023","Spring 2023"
"615","X315_ITS_2023.spring","315_Spring_2023","315","Spring_2023","Spring","2023","Spring 2023"
"616","X316_ITS_2023.spring","316_Spring_2023","316","Spring_2023","Spring","2023","Spring 2023"
"617","X317_ITS_2023.spring","317_Spring_2023","317","Spring_2023","Spring","2023","Spring 2023"
"618","X318_ITS_2023.spring","318_Spring_2023","318","Spring_2023","Spring","2023","Spring 2023"
"619","X319_ITS_2023.spring","319_Spring_2023","319","Spring_2023","Spring","2023","Spring 2023"
"620","X320_ITS_2023.spring","320_Spring_2023","320","Spring_2023","Spring","2023","Spring 2023"
"621","X401_ITS_2023.spring","401_Spring_2023","401","Spring_2023","Spring","2023","Spring 2023"
"622","X402_ITS_2023.spring","402_Spring_2023","402","Spring_2023","Spring","2023","Spring 2023"
"623","X403_ITS_2023.spring","403_Spring_2023","403","Spring_2023","Spring","2023","Spring 2023"
"624","X404_ITS_2023.spring","404_Spring_2023","404","Spring_2023","Spring","2023","Spring 2023"
"625","X405_ITS_2023.spring","405_Spring_2023","405","Spring_2023","Spring","2023","Spring 2023"
"626","X406_ITS_2023.spring","406_Spring_2023","406","Spring_2023","Spring","2023","Spring 2023"
"627","X407_ITS_2023.spring","407_Spring_2023","407","Spring_2023","Spring","2023","Spring 2023"
"628","X408_ITS_2023.spring","408_Spring_2023","408","Spring_2023","Spring","2023","Spring 2023"
"629","X409_ITS_2023.spring","409_Spring_2023","409","Spring_2023","Spring","2023","Spring 2023"
"630","X410_ITS_2023.spring","410_Spring_2023","410","Spring_2023","Spring","2023","Spring 2023"
"631","X411_ITS_2023.spring","411_Spring_2023","411","Spring_2023","Spring","2023","Spring 2023"
"632","X412_ITS_2023.spring","412_Spring_2023","412","Spring_2023","Spring","2023","Spring 2023"
"633","X413_ITS_2023.spring","413_Spring_2023","413","Spring_2023","Spring","2023","Spring 2023"
"634","X414_ITS_2023.spring","414_Spring_2023","414","Spring_2023","Spring","2023","Spring 2023"
"635","X415_ITS_2023.spring","415_Spring_2023","415","Spring_2023","Spring","2023","Spring 2023"
"636","X416_ITS_2023.spring","416_Spring_2023","416","Spring_2023","Spring","2023","Spring 2023"
"637","X417_ITS_2023.spring","417_Spring_2023","417","Spring_2023","Spring","2023","Spring 2023"
"638","X418_ITS_2023.spring","418_Spring_2023","418","Spring_2023","Spring","2023","Spring 2023"
"639","X419_ITS_2023.spring","419_Spring_2023","419","Spring_2023","Spring","2023","Spring 2023"
"640","X420_ITS_2023.spring","420_Spring_2023","420","Spring_2023","Spring","2023","Spring 2023"
"641","X101_ITS_2023.summer","101_Summer_2023","101","Summer_2023","Summer","2023","Summer 2023"
"642","X102_ITS_2023.summer","102_Summer_2023","102","Summer_2023","Summer","2023","Summer 2023"
"643","X103_ITS_2023.summer","103_Summer_2023","103","Summer_2023","Summer","2023","Summer 2023"
"644","X104_ITS_2023.summer","104_Summer_2023","104","Summer_2023","Summer","2023","Summer 2023"
"645","X105_ITS_2023.summer","105_Summer_2023","105","Summer_2023","Summer","2023","Summer 2023"
"646","X106_ITS_2023.summer","106_Summer_2023","106","Summer_2023","Summer","2023","Summer 2023"
"647","X107_ITS_2023.summer","107_Summer_2023","107","Summer_2023","Summer","2023","Summer 2023"
"648","X108_ITS_2023.summer","108_Summer_2023","108","Summer_2023","Summer","2023","Summer 2023"
"649","X109_ITS_2023.summer","109_Summer_2023","109","Summer_2023","Summer","2023","Summer 2023"
"650","X110_ITS_2023.summer","110_Summer_2023","110","Summer_2023","Summer","2023","Summer 2023"
"651","X111_ITS_2023.summer","111_Summer_2023","111","Summer_2023","Summer","2023","Summer 2023"
"652","X112_ITS_2023.summer","112_Summer_2023","112","Summer_2023","Summer","2023","Summer 2023"
"653","X113_ITS_2023.summer","113_Summer_2023","113","Summer_2023","Summer","2023","Summer 2023"
"654","X114_ITS_2023.summer","114_Summer_2023","114","Summer_2023","Summer","2023","Summer 2023"
"655","X115_ITS_2023.summer","115_Summer_2023","115","Summer_2023","Summer","2023","Summer 2023"
"656","X116_ITS_2023.summer","116_Summer_2023","116","Summer_2023","Summer","2023","Summer 2023"
"657","X117_ITS_2023.summer","117_Summer_2023","117","Summer_2023","Summer","2023","Summer 2023"
"658","X118_ITS_2023.summer","118_Summer_2023","118","Summer_2023","Summer","2023","Summer 2023"
"659","X119_ITS_2023.summer","119_Summer_2023","119","Summer_2023","Summer","2023","Summer 2023"
"660","X120_ITS_2023.summer","120_Summer_2023","120","Summer_2023","Summer","2023","Summer 2023"
"661","X201_ITS_2023.summer","201_Summer_2023","201","Summer_2023","Summer","2023","Summer 2023"
"662","X202_ITS_2023.summer","202_Summer_2023","202","Summer_2023","Summer","2023","Summer 2023"
"663","X203_ITS_2023.summer","203_Summer_2023","203","Summer_2023","Summer","2023","Summer 2023"
"664","X204_ITS_2023.summer","204_Summer_2023","204","Summer_2023","Summer","2023","Summer 2023"
"665","X205_ITS_2023.summer","205_Summer_2023","205","Summer_2023","Summer","2023","Summer 2023"
"666","X206_ITS_2023.summer","206_Summer_2023","206","Summer_2023","Summer","2023","Summer 2023"
"667","X207_ITS_2023.summer","207_Summer_2023","207","Summer_2023","Summer","2023","Summer 2023"
"668","X208_ITS_2023.summer","208_Summer_2023","208","Summer_2023","Summer","2023","Summer 2023"
"669","X209_ITS_2023.summer","209_Summer_2023","209","Summer_2023","Summer","2023","Summer 2023"
"670","X210_ITS_2023.summer","210_Summer_2023","210","Summer_2023","Summer","2023","Summer 2023"
"671","X211_ITS_2023.summer","211_Summer_2023","211","Summer_2023","Summer","2023","Summer 2023"
"672","X212_ITS_2023.summer","212_Summer_2023","212","Summer_2023","Summer","2023","Summer 2023"
"673","X213_ITS_2023.summer","213_Summer_2023","213","Summer_2023","Summer","2023","Summer 2023"
"674","X214_ITS_2023.summer","214_Summer_2023","214","Summer_2023","Summer","2023","Summer 2023"
"675","X215_ITS_2023.summer","215_Summer_2023","215","Summer_2023","Summer","2023","Summer 2023"
"676","X216_ITS_2023.summer","216_Summer_2023","216","Summer_2023","Summer","2023","Summer 2023"
"677","X217_ITS_2023.summer","217_Summer_2023","217","Summer_2023","Summer","2023","Summer 2023"
"678","X218_ITS_2023.summer","218_Summer_2023","218","Summer_2023","Summer","2023","Summer 2023"
"679","X219_ITS_2023.summer","219_Summer_2023","219","Summer_2023","Summer","2023","Summer 2023"
"680","X220_ITS_2023.summer","220_Summer_2023","220","Summer_2023","Summer","2023","Summer 2023"
"681","X301_ITS_2023.summer","301_Summer_2023","301","Summer_2023","Summer","2023","Summer 2023"
"682","X302_ITS_2023.summer","302_Summer_2023","302","Summer_2023","Summer","2023","Summer 2023"
"683","X303_ITS_2023.summer","303_Summer_2023","303","Summer_2023","Summer","2023","Summer 2023"
"684","X304_ITS_2023.summer","304_Summer_2023","304","Summer_2023","Summer","2023","Summer 2023"
"685","X305_ITS_2023.summer","305_Summer_2023","305","Summer_2023","Summer","2023","Summer 2023"
"686","X306_ITS_2023.summer","306_Summer_2023","306","Summer_2023","Summer","2023","Summer 2023"
"687","X307_ITS_2023.summer","307_Summer_2023","307","Summer_2023","Summer","2023","Summer 2023"
"688","X308_ITS_2023.summer","308_Summer_2023","308","Summer_2023","Summer","2023","Summer 2023"
"689","X309_ITS_2023.summer","309_Summer_2023","309","Summer_2023","Summer","2023","Summer 2023"
"690","X310_ITS_2023.summer","310_Summer_2023","310","Summer_2023","Summer","2023","Summer 2023"
"691","X311_ITS_2023.summer","311_Summer_2023","311","Summer_2023","Summer","2023","Summer 2023"
"692","X312_ITS_2023.summer","312_Summer_2023","312","Summer_2023","Summer","2023","Summer 2023"
"693","X313_ITS_2023.summer","313_Summer_2023","313","Summer_2023","Summer","2023","Summer 2023"
"694","X314_ITS_2023.summer","314_Summer_2023","314","Summer_2023","Summer","2023","Summer 2023"
"695","X315_ITS_2023.summer","315_Summer_2023","315","Summer_2023","Summer","2023","Summer 2023"
"696","X316_ITS_2023.summer","316_Summer_2023","316","Summer_2023","Summer","2023","Summer 2023"
"697","X317_ITS_2023.summer","317_Summer_2023","317","Summer_2023","Summer","2023","Summer 2023"
"698","X318_ITS_2023.summer","318_Summer_2023","318","Summer_2023","Summer","2023","Summer 2023"
"699","X319_ITS_2023.summer","319_Summer_2023","319","Summer_2023","Summer","2023","Summer 2023"
"700","X320_ITS_2023.summer","320_Summer_2023","320","Summer_2023","Summer","2023","Summer 2023"
"701","X401_ITS_2023.summer","401_Summer_2023","401","Summer_2023","Summer","2023","Summer 2023"
"702","X402_ITS_2023.summer","402_Summer_2023","402","Summer_2023","Summer","2023","Summer 2023"
"703","X403_ITS_2023.summer","403_Summer_2023","403","Summer_2023","Summer","2023","Summer 2023"
"704","X404_ITS_2023.summer","404_Summer_2023","404","Summer_2023","Summer","2023","Summer 2023"
"705","X405_ITS_2023.summer","405_Summer_2023","405","Summer_2023","Summer","2023","Summer 2023"
"706","X406_ITS_2023.summer","406_Summer_2023","406","Summer_2023","Summer","2023","Summer 2023"
"707","X407_ITS_2023.summer","407_Summer_2023","407","Summer_2023","Summer","2023","Summer 2023"
"708","X408_ITS_2023.summer","408_Summer_2023","408","Summer_2023","Summer","2023","Summer 2023"
"709","X409_ITS_2023.summer","409_Summer_2023","409","Summer_2023","Summer","2023","Summer 2023"
"710","X410_ITS_2023.summer","410_Summer_2023","410","Summer_2023","Summer","2023","Summer 2023"
"711","X411_ITS_2023.summer","411_Summer_2023","411","Summer_2023","Summer","2023","Summer 2023"
"712","X412_ITS_2023.summer","412_Summer_2023","412","Summer_2023","Summer","2023","Summer 2023"
"713","X413_ITS_2023.summer","413_Summer_2023","413","Summer_2023","Summer","2023","Summer 2023"
"714","X414_ITS_2023.summer","414_Summer_2023","414","Summer_2023","Summer","2023","Summer 2023"
"715","X415_ITS_2023.summer","415_Summer_2023","415","Summer_2023","Summer","2023","Summer 2023"
"716","X416_ITS_2023.summer","416_Summer_2023","416","Summer_2023","Summer","2023","Summer 2023"
"717","X417_ITS_2023.summer","417_Summer_2023","417","Summer_2023","Summer","2023","Summer 2023"
"718","X418_ITS_2023.summer","418_Summer_2023","418","Summer_2023","Summer","2023","Summer 2023"
"719","X419_ITS_2023.summer","419_Summer_2023","419","Summer_2023","Summer","2023","Summer 2023"
"720","X420_ITS_2023.summer","420_Summer_2023","420","Summer_2023","Summer","2023","Summer 2023"
"721","X101_ITS_Fall_2023","101_Fall_2023","101","Fall_2023","Fall","2023","Fall 2023"
"722","X102_ITS_Fall_2023","102_Fall_2023","102","Fall_2023","Fall","2023","Fall 2023"
"723","X103_ITS_Fall_2023","103_Fall_2023","103","Fall_2023","Fall","2023","Fall 2023"
"724","X104_ITS_Fall_2023","104_Fall_2023","104","Fall_2023","Fall","2023","Fall 2023"
"725","X105_ITS_Fall_2023","105_Fall_2023","105","Fall_2023","Fall","2023","Fall 2023"
"726","X106_ITS_Fall_2023","106_Fall_2023","106","Fall_2023","Fall","2023","Fall 2023"
"727","X107_ITS_Fall_2023","107_Fall_2023","107","Fall_2023","Fall","2023","Fall 2023"
"728","X108_ITS_Fall_2023","108_Fall_2023","108","Fall_2023","Fall","2023","Fall 2023"
"729","X109_ITS_Fall_2023","109_Fall_2023","109","Fall_2023","Fall","2023","Fall 2023"
"730","X110_ITS_Fall_2023","110_Fall_2023","110","Fall_2023","Fall","2023","Fall 2023"
"731","X111_ITS_Fall_2023","111_Fall_2023","111","Fall_2023","Fall","2023","Fall 2023"
"732","X112_ITS_Fall_2023","112_Fall_2023","112","Fall_2023","Fall","2023","Fall 2023"
"733","X113_ITS_Fall_2023","113_Fall_2023","113","Fall_2023","Fall","2023","Fall 2023"
"734","X114_ITS_Fall_2023","114_Fall_2023","114","Fall_2023","Fall","2023","Fall 2023"
"735","X115_ITS_Fall_2023","115_Fall_2023","115","Fall_2023","Fall","2023","Fall 2023"
"736","X116_ITS_Fall_2023","116_Fall_2023","116","Fall_2023","Fall","2023","Fall 2023"
"737","X117_ITS_Fall_2023","117_Fall_2023","117","Fall_2023","Fall","2023","Fall 2023"
"738","X118_ITS_Fall_2023","118_Fall_2023","118","Fall_2023","Fall","2023","Fall 2023"
"739","X119_ITS_Fall_2023","119_Fall_2023","119","Fall_2023","Fall","2023","Fall 2023"
"740","X120_ITS_Fall_2023","120_Fall_2023","120","Fall_2023","Fall","2023","Fall 2023"
"741","X201_ITS_Fall_2023","201_Fall_2023","201","Fall_2023","Fall","2023","Fall 2023"
"742","X202_ITS_Fall_2023","202_Fall_2023","202","Fall_2023","Fall","2023","Fall 2023"
"743","X203_ITS_Fall_2023","203_Fall_2023","203","Fall_2023","Fall","2023","Fall 2023"
"744","X204_ITS_Fall_2023","204_Fall_2023","204","Fall_2023","Fall","2023","Fall 2023"
"745","X205_ITS_Fall_2023","205_Fall_2023","205","Fall_2023","Fall","2023","Fall 2023"
"746","X206_ITS_Fall_2023","206_Fall_2023","206","Fall_2023","Fall","2023","Fall 2023"
"747","X207_ITS_Fall_2023","207_Fall_2023","207","Fall_2023","Fall","2023","Fall 2023"
"748","X208_ITS_Fall_2023","208_Fall_2023","208","Fall_2023","Fall","2023","Fall 2023"
"749","X209_ITS_Fall_2023","209_Fall_2023","209","Fall_2023","Fall","2023","Fall 2023"
"750","X210_ITS_Fall_2023","210_Fall_2023","210","Fall_2023","Fall","2023","Fall 2023"
"751","X211_ITS_Fall_2023","211_Fall_2023","211","Fall_2023","Fall","2023","Fall 2023"
"752","X212_ITS_Fall_2023","212_Fall_2023","212","Fall_2023","Fall","2023","Fall 2023"
"753","X213_ITS_Fall_2023","213_Fall_2023","213","Fall_2023","Fall","2023","Fall 2023"
"754","X214_ITS_Fall_2023","214_Fall_2023","214","Fall_2023","Fall","2023","Fall 2023"
"755","X215_ITS_Fall_2023","215_Fall_2023","215","Fall_2023","Fall","2023","Fall 2023"
"756","X216_ITS_Fall_2023","216_Fall_2023","216","Fall_2023","Fall","2023","Fall 2023"
"757","X217_ITS_Fall_2023","217_Fall_2023","217","Fall_2023","Fall","2023","Fall 2023"
"758","X218_ITS_Fall_2023","218_Fall_2023","218","Fall_2023","Fall","2023","Fall 2023"
"759","X219_ITS_Fall_2023","219_Fall_2023","219","Fall_2023","Fall","2023","Fall 2023"
"760","X220_ITS_Fall_2023","220_Fall_2023","220","Fall_2023","Fall","2023","Fall 2023"
"761","X301_ITS_Fall_2023","301_Fall_2023","301","Fall_2023","Fall","2023","Fall 2023"
"762","X302_ITS_Fall_2023","302_Fall_2023","302","Fall_2023","Fall","2023","Fall 2023"
"763","X303_ITS_Fall_2023","303_Fall_2023","303","Fall_2023","Fall","2023","Fall 2023"
"764","X304_ITS_Fall_2023","304_Fall_2023","304","Fall_2023","Fall","2023","Fall 2023"
"765","X305_ITS_Fall_2023","305_Fall_2023","305","Fall_2023","Fall","2023","Fall 2023"
"766","X306_ITS_Fall_2023","306_Fall_2023","306","Fall_2023","Fall","2023","Fall 2023"
"767","X307_ITS_Fall_2023","307_Fall_2023","307","Fall_2023","Fall","2023","Fall 2023"
"768","X308_ITS_Fall_2023","308_Fall_2023","308","Fall_2023","Fall","2023","Fall 2023"
"769","X309_ITS_Fall_2023","309_Fall_2023","309","Fall_2023","Fall","2023","Fall 2023"
"770","X310_ITS_Fall_2023","310_Fall_2023","310","Fall_2023","Fall","2023","Fall 2023"
"771","X311_ITS_Fall_2023","311_Fall_2023","311","Fall_2023","Fall","2023","Fall 2023"
"772","X312_ITS_Fall_2023","312_Fall_2023","312","Fall_2023","Fall","2023","Fall 2023"
"773","X313_ITS_Fall_2023","313_Fall_2023","313","Fall_2023","Fall","2023","Fall 2023"
"774","X314_ITS_Fall_2023","314_Fall_2023","314","Fall_2023","Fall","2023","Fall 2023"
"775","X315_ITS_Fall_2023","315_Fall_2023","315","Fall_2023","Fall","2023","Fall 2023"
"776","X316_ITS_Fall_2023","316_Fall_2023","316","Fall_2023","Fall","2023","Fall 2023"
"777","X317_ITS_Fall_2023","317_Fall_2023","317","Fall_2023","Fall","2023","Fall 2023"
"778","X318_ITS_Fall_2023","318_Fall_2023","318","Fall_2023","Fall","2023","Fall 2023"
"779","X319_ITS_Fall_2023","319_Fall_2023","319","Fall_2023","Fall","2023","Fall 2023"
"780","X320_ITS_Fall_2023","320_Fall_2023","320","Fall_2023","Fall","2023","Fall 2023"
"781","X401_ITS_Fall_2023","401_Fall_2023","401","Fall_2023","Fall","2023","Fall 2023"
"782","X402_ITS_Fall_2023","402_Fall_2023","402","Fall_2023","Fall","2023","Fall 2023"
